     Index              y_true              y_pred        descriptor_1
      1406    0.8107600000E+01    0.6990917060E+01    0.5083424304E+01
      1407    0.2022040000E+01    0.2881786447E+01    0.2032205462E+01
      1408    0.6982710000E+01    0.5478952524E+01    0.3960720960E+01
      1409    0.5064530000E+01    0.4931426489E+01    0.3554157647E+01
      1410    0.3243440000E+00    0.3378259832E+00    0.1431975845E+00
      1411    0.1614600000E+02    0.1556943240E+02    0.1145336727E+02
      1412    0.2816560000E+01    0.4522107496E+01    0.3250219432E+01
      1413    0.7139210000E+01    0.5563217091E+01    0.4023291284E+01
      1414    0.4604190000E+01    0.4390198592E+01    0.3152270992E+01
      1415    0.2132200000E+02    0.2071986306E+02    0.1527779938E+02
      1416    0.1271060000E+01    0.1709383393E+01    0.1161642167E+01
      1417    0.6251870000E+01    0.5099952580E+01    0.3679296036E+01
      1418    0.3735940000E+02    0.3241831208E+02    0.2396443688E+02
      1419    0.1634730000E+01    0.1847452417E+01    0.1264164780E+01
      1420    0.1035910000E+02    0.1040049737E+02    0.7615194807E+01
      1421    0.9899810000E+01    0.1100814669E+02    0.8066402427E+01
      1422    0.6928770000E+01    0.5952453796E+01    0.4312317475E+01
      1423    0.3513910000E+01    0.2391995947E+01    0.1668513445E+01
      1424    0.4789530000E+01    0.5306840436E+01    0.3832919803E+01
      1425    0.4069990000E+01    0.4304603779E+01    0.3088712899E+01
      1426    0.1035950000E+01    0.7204343978E+00    0.4273019641E+00
      1427    0.1724570000E+02    0.2126302551E+02    0.1568112253E+02
      1428    0.2849570000E+01    0.3060579681E+01    0.2164967678E+01
      1429    0.8513890000E-01    0.2964814205E+00    0.1124973414E+00
      1430    0.1521920000E+01    0.1862488536E+01    0.1275329791E+01
      1431    0.7557300000E+00    0.7235173325E+00    0.4295911852E+00
      1432    0.1423470000E+02    0.1523141334E+02    0.1120237254E+02
      1433    0.7909060000E+01    0.7166496313E+01    0.5213799990E+01
      1434    0.1466480000E+01    0.1631374068E+01    0.1103716648E+01
      1435    0.1393590000E+01    0.2339359777E+01    0.1629428663E+01
      1436    0.4201960000E+01    0.5199623835E+01    0.3753306536E+01
      1437    0.6624410000E+00    0.9568049654E+00    0.6028180032E+00
      1438    0.2168580000E+01    0.1986360041E+01    0.1367310092E+01
      1439    0.5827100000E+01    0.7582000687E+01    0.5522331136E+01
      1440    0.1239130000E+02    0.1334931772E+02    0.9804829806E+01
      1441    0.4536290000E+01    0.4570872524E+01    0.3286429713E+01
      1442    0.1041420000E+02    0.1252256266E+02    0.9190926076E+01
      1443    0.6137150000E+01    0.5686902491E+01    0.4115133393E+01
      1444    0.2851490000E+01    0.2034692931E+01    0.1403199490E+01
      1445    0.1347320000E+01    0.1368211274E+01    0.9083061459E+00
      1446    0.4664710000E+01    0.4788280529E+01    0.3447865175E+01
      1447    0.6454830000E+01    0.5284878171E+01    0.3816611809E+01
      1448    0.1333270000E+01    0.1461285020E+01    0.9774176918E+00
      1449    0.3435630000E+01    0.4010208332E+01    0.2870110713E+01
      1450    0.1712840000E+01    0.2757049336E+01    0.1939582409E+01
      1451    0.6600280000E+02    0.6628178411E+02    0.4910962539E+02
      1452    0.1930490000E+01    0.2195689440E+01    0.1522746817E+01
      1453    0.7385130000E+01    0.1055992827E+02    0.7733579597E+01
      1454    0.6901230000E+01    0.6176489330E+01    0.4478674183E+01
      1455    0.1845750000E+01    0.1626966736E+01    0.1100444001E+01
      1456    0.8875000000E+01    0.8807718626E+01    0.6432483190E+01
      1457    0.1249940000E+02    0.1279856739E+02    0.9395872307E+01
      1458    0.2315040000E+01    0.2338302721E+01    0.1628643750E+01
      1459    0.1226900000E+01    0.1089492770E+01    0.7013448131E+00
      1460    0.5923280000E+00    0.9175212668E+00    0.5736480467E+00
      1461    0.2566960000E+01    0.2094815920E+01    0.1447843580E+01
      1462    0.2652240000E+01    0.3038738125E+01    0.2148749316E+01
      1463    0.2836010000E+01    0.3196920745E+01    0.2266207201E+01
      1464    0.8775920000E+01    0.1011825691E+02    0.7405618260E+01
      1465    0.2143510000E+02    0.2093308426E+02    0.1543612595E+02
      1466    0.6192720000E+01    0.3277224382E+01    0.2325836352E+01
      1467    0.4169100000E+01    0.4046912120E+01    0.2897364967E+01
      1468    0.2931560000E+01    0.3255736498E+01    0.2309880608E+01
      1469    0.4196560000E+01    0.5283516518E+01    0.3815600719E+01
      1470    0.4302660000E+01    0.4723849959E+01    0.3400022508E+01
      1471    0.1947520000E+01    0.2394300718E+01    0.1670224844E+01
      1472    0.2097930000E+00    0.4704191921E+00    0.2416541524E+00
      1473    0.6634510000E+01    0.5467682793E+01    0.3952352665E+01
      1474    0.2275550000E+01    0.2154455484E+01    0.1492128705E+01
      1475    0.4313560000E+00    0.3003731978E+00    0.1153871654E+00
      1476    0.1124080000E+02    0.1236453201E+02    0.9073581036E+01
      1477    0.6398820000E+01    0.5827364570E+01    0.4219432960E+01
      1478    0.5021270000E+01    0.5333249245E+01    0.3852529561E+01
      1479    0.3895530000E+01    0.3364145197E+01    0.2390379063E+01
      1480    0.5860440000E+01    0.4486667076E+01    0.3223903287E+01
      1481    0.2959500000E+02    0.2448566138E+02    0.1807407817E+02
      1482    0.7461790000E+01    0.6694253543E+01    0.4863137971E+01
      1483    0.1773860000E+01    0.1519161370E+01    0.1020393549E+01
      1484    0.1071680000E+02    0.9343052020E+01    0.6829992905E+01
      1485    0.8076310000E+00    0.1025595365E+01    0.6538980452E+00
      1486    0.8886450000E+01    0.8800269235E+01    0.6426951674E+01
      1487    0.4670900000E+01    0.3914087526E+01    0.2798736585E+01
      1488    0.9565310000E+01    0.8689808573E+01    0.6344929542E+01
      1489    0.7564880000E+01    0.7132548851E+01    0.5188592435E+01
      1490    0.3326070000E+01    0.2748376080E+01    0.1933142117E+01
      1491    0.2033050000E+01    0.2476708747E+01    0.1731416603E+01
      1492    0.2669410000E+01    0.2011297458E+01    0.1385827273E+01
      1493    0.8965270000E+00    0.1075248463E+01    0.6907677585E+00
      1494    0.1296570000E+01    0.1149078179E+01    0.7455897250E+00
      1495    0.1350730000E+02    0.1300686508E+02    0.9550542942E+01
      1496    0.3375520000E+00    0.5967140580E+00    0.3354339104E+00
      1497    0.6702200000E+01    0.7746375653E+01    0.5644387123E+01
      1498    0.3492740000E+01    0.3702632818E+01    0.2641721720E+01
      1499    0.1210290000E+02    0.1372343349E+02    0.1008262801E+02
      1500    0.1952930000E+01    0.1753277241E+01    0.1194235372E+01
      1501    0.7526480000E+01    0.4621853436E+01    0.3324285389E+01
      1502    0.1605470000E+01    0.1323936855E+01    0.8754303495E+00
      1503    0.4611150000E+02    0.4798516355E+02    0.3552354146E+02
      1504    0.1665080000E+01    0.1193668985E+01    0.7787004531E+00
      1505    0.7628950000E+01    0.7795635939E+01    0.5680965155E+01
      1506    0.3786000000E+01    0.4851639800E+01    0.3494912354E+01
      1507    0.2016040000E+02    0.1587137331E+02    0.1167757231E+02
      1508    0.2871430000E+02    0.2974735878E+02    0.2198113097E+02
      1509    0.2206310000E+01    0.2431823464E+01    0.1698087212E+01
      1510    0.9830430000E+01    0.9035641505E+01    0.6601726431E+01
      1511    0.2908270000E+01    0.3090715401E+01    0.2187344839E+01
      1512    0.5226140000E+00    0.7230879965E+00    0.4292723834E+00
      1513    0.2425680000E+02    0.2004152923E+02    0.1477410525E+02
      1514    0.7071100000E+00    0.1027362298E+01    0.6552100739E+00
      1515    0.1783510000E+02    0.1728526253E+02    0.1272745021E+02
      1516    0.2812390000E+01    0.3707042182E+01    0.2644995876E+01
      1517    0.4439360000E+01    0.4127636183E+01    0.2957306304E+01
      1518    0.4033190000E+01    0.3881242250E+01    0.2774347454E+01
      1519    0.5564090000E+01    0.3863229628E+01    0.2760972252E+01
      1520    0.1506470000E+02    0.1516088661E+02    0.1115000319E+02
      1521    0.1241850000E+01    0.1664727408E+01    0.1128483040E+01
      1522    0.1007910000E+02    0.7927273715E+01    0.5778712270E+01
      1523    0.3244960000E+01    0.3567070839E+01    0.2541060703E+01
      1524    0.2508250000E+01    0.3713210482E+01    0.2649576123E+01
      1525    0.8490000000E+01    0.8182295414E+01    0.5968077634E+01
      1526    0.4092760000E+01    0.4055764326E+01    0.2903938138E+01
      1527    0.3944440000E+01    0.4036495499E+01    0.2889630146E+01
      1528    0.4129650000E+01    0.3573855002E+01    0.2546098257E+01
      1529    0.1481530000E+02    0.1065534743E+02    0.7804432720E+01
      1530    0.1752390000E+01    0.1481028004E+01    0.9920777674E+00
      1531    0.8632750000E-01    0.3059664821E+00    0.1195404367E+00
      1532    0.9154740000E+00    0.1175733331E+01    0.7653824035E+00
      1533    0.1528230000E+01    0.1730048268E+01    0.1176986789E+01
      1534    0.4111840000E+01    0.4486789930E+01    0.3223994512E+01
      1535    0.1068710000E+01    0.1331582403E+01    0.8811075216E+00
      1536    0.2392360000E+02    0.2612917213E+02    0.1929446064E+02
      1537    0.7805750000E+01    0.8024764797E+01    0.5851103891E+01
      1538    0.1660660000E+02    0.1845667657E+02    0.1359727912E+02
      1539    0.1768470000E+01    0.1542646520E+01    0.1037832355E+01
      1540    0.3587600000E+01    0.3279258302E+01    0.2327346631E+01
      1541    0.3764950000E+01    0.4192144489E+01    0.3005206694E+01
      1542    0.4420910000E+01    0.4883609488E+01    0.3518651320E+01
      1543    0.1360760000E+02    0.1543485774E+02    0.1135343938E+02
      1544    0.8070690000E+00    0.9888785471E+00    0.6266341157E+00
      1545    0.5479290000E+01    0.4853550068E+01    0.3496330816E+01
      1546    0.2965930000E+00    0.4002726556E+00    0.1895671165E+00
      1547    0.1278680000E+02    0.9360358834E+01    0.6842844012E+01
      1548    0.5406610000E+01    0.5684317878E+01    0.4113214199E+01
      1549    0.3387460000E+01    0.3916020183E+01    0.2800171672E+01
      1550    0.1138400000E+01    0.1160421939E+01    0.7540129897E+00
      1551    0.1850860000E+02    0.1895382045E+02    0.1396643136E+02
      1552    0.5815270000E+01    0.8727369679E+01    0.6372820394E+01
      1553    0.1491680000E+01    0.1660796192E+01    0.1125563931E+01
      1554    0.2548170000E+01    0.1662193763E+01    0.1126601692E+01
      1555    0.3242160000E+00    0.4870847952E+00    0.2540291307E+00
      1556    0.4794230000E+02    0.4682356089E+02    0.3466099796E+02
      1557    0.1652350000E+02    0.1945232721E+02    0.1433659560E+02
      1558    0.1350820000E+01    0.1109321200E+01    0.7160683360E+00
      1559    0.5319490000E+01    0.6782547037E+01    0.4928699959E+01
      1560    0.8549270000E+00    0.1169897777E+01    0.7610492358E+00
      1561    0.2636850000E+01    0.2840983122E+01    0.2001907113E+01
      1562    0.3122400000E+01    0.4037692299E+01    0.2890518825E+01
      1563    0.2453800000E+01    0.2759485199E+01    0.1941391150E+01
      1564    0.3652520000E+01    0.3081536698E+01    0.2180529229E+01
      1565    0.7048270000E+01    0.6864104023E+01    0.4989259780E+01
      1566    0.4280020000E+01    0.4661303574E+01    0.3353578935E+01
      1567    0.2471200000E+01    0.2593874092E+01    0.1818417271E+01
      1568    0.5134700000E+01    0.6037298563E+01    0.4375318624E+01
      1569    0.3119280000E+00    0.4845371474E+00    0.2521373848E+00
      1570    0.2285240000E+01    0.3202507057E+01    0.2270355295E+01
      1571    0.2346420000E+01    0.2534952809E+01    0.1774665503E+01
      1572    0.2791450000E+01    0.3540444133E+01    0.2521289147E+01
      1573    0.5442020000E+00    0.7925284032E+00    0.4808350854E+00
      1574    0.9862870000E+00    0.1223392142E+01    0.8007712671E+00
      1575    0.1290730000E+01    0.1830908069E+01    0.1251879839E+01
      1576    0.4043820000E+01    0.5159671080E+01    0.3723639774E+01
      1577    0.1363260000E+02    0.1502125141E+02    0.1104631762E+02
      1578    0.1336170000E+02    0.1451161065E+02    0.1066788587E+02
      1579    0.5000540000E+00    0.8921128806E+00    0.5547811490E+00
      1580    0.1205230000E+02    0.1102684759E+02    0.8080288712E+01
      1581    0.6095000000E+01    0.7553836302E+01    0.5501417782E+01
      1582    0.8059870000E-01    0.2632278546E+00    0.8780503632E-01
      1583    0.1739680000E+01    0.1558343605E+01    0.1049488164E+01
      1584    0.1744940000E+01    0.2742919891E+01    0.1929090645E+01
      1585    0.1039540000E+02    0.7830775476E+01    0.5707057881E+01
      1586    0.1742160000E+01    0.1880882423E+01    0.1288988100E+01
      1587    0.5563800000E+01    0.4735649720E+01    0.3408784374E+01
      1588    0.3428660000E+01    0.2784603162E+01    0.1960042395E+01
      1589    0.1602630000E+01    0.1941486141E+01    0.1333989153E+01
      1590    0.2131500000E+02    0.2206511714E+02    0.1627671253E+02
      1591    0.7086900000E+01    0.7979954821E+01    0.5817830419E+01
      1592    0.5291980000E+01    0.3788320058E+01    0.2705348444E+01
      1593    0.2487740000E+01    0.3388964014E+01    0.2408808178E+01
      1594    0.5632850000E+01    0.5574773291E+01    0.4031872295E+01
      1595    0.1175940000E+02    0.1127272852E+02    0.8262866629E+01
      1596    0.2427450000E+02    0.3049305353E+02    0.2253484368E+02
      1597    0.1057960000E+02    0.8513409999E+01    0.6213945472E+01
      1598    0.2548770000E+01    0.2212443121E+01    0.1535187197E+01
      1599    0.1183150000E+02    0.9560162752E+01    0.6991207629E+01
      1600    0.5503520000E+01    0.6293975854E+01    0.4565913341E+01
      1601    0.4791040000E+01    0.5716448277E+01    0.4137072501E+01
      1602    0.3231840000E+01    0.3730958124E+01    0.2662754565E+01
      1603    0.4628980000E+01    0.4777964587E+01    0.3440205113E+01
      1604    0.1748810000E+02    0.1975936806E+02    0.1456458758E+02
      1605    0.2337790000E+01    0.2297113029E+01    0.1598058506E+01
      1606    0.2272570000E+01    0.2631278854E+01    0.1846192030E+01
      1607    0.1110410000E+02    0.1171951019E+02    0.8594622609E+01
      1608    0.2402030000E+01    0.3070549356E+01    0.2172370621E+01
      1609    0.1712150000E+01    0.1293478458E+01    0.8528135861E+00
      1610    0.1142020000E+02    0.9019303106E+01    0.6589594417E+01
      1611    0.2140660000E+01    0.1967331760E+01    0.1353180716E+01
      1612    0.3157640000E+01    0.4275345561E+01    0.3066987324E+01
      1613    0.3288790000E+01    0.3731773981E+01    0.2663360376E+01
      1614    0.4091000000E+01    0.6280955640E+01    0.4556245232E+01
      1615    0.4285320000E+01    0.4972377620E+01    0.3584565749E+01
      1616    0.4274730000E+00    0.5422316323E+00    0.2949781986E+00
      1617    0.1189480000E+01    0.9964408032E+00    0.6322494393E+00
      1618    0.1378060000E+01    0.1262120960E+01    0.8295291989E+00
      1619    0.8454790000E+01    0.9230542605E+01    0.6746449480E+01
      1620    0.6582960000E+01    0.5420457604E+01    0.3917285786E+01
      1621    0.9956480000E+01    0.1207837306E+02    0.8861094832E+01
      1622    0.8187000000E+01    0.6428410914E+01    0.4665737568E+01
      1623    0.4592090000E+01    0.3900651946E+01    0.2788760048E+01
      1624    0.1434520000E+02    0.1119374228E+02    0.8204215706E+01
      1625    0.1514240000E+01    0.1672097464E+01    0.1133955646E+01
      1626    0.2323160000E+01    0.2578901947E+01    0.1807299763E+01
      1627    0.4821830000E+01    0.4393360606E+01    0.3154618933E+01
      1628    0.2217040000E+01    0.2705673541E+01    0.1901433514E+01
      1629    0.8498990000E+00    0.9556165077E+00    0.6019355186E+00
      1630    0.2422400000E+00    0.3862328454E+00    0.1791419104E+00
      1631    0.6109950000E+01    0.7506408178E+01    0.5466200214E+01
      1632    0.1148350000E+02    0.8820465563E+01    0.6441948378E+01
      1633    0.1421260000E+01    0.1800942909E+01    0.1229629327E+01
      1634    0.2018680000E+01    0.2682566210E+01    0.1884275256E+01
      1635    0.1090360000E+01    0.1218235305E+01    0.7969420779E+00
      1636    0.1012340000E+02    0.8106926532E+01    0.5912112766E+01
      1637    0.7656540000E+01    0.5179864915E+01    0.3738634627E+01
      1638    0.2261420000E+02    0.1693824325E+02    0.1246977240E+02
      1639    0.6626290000E+00    0.1093935534E+01    0.7046437696E+00
      1640    0.2406110000E+01    0.1727211757E+01    0.1174880549E+01
      1641    0.3481890000E+00    0.4340260196E+00    0.2146305447E+00
      1642    0.6072340000E+01    0.5990805399E+01    0.4340795307E+01
      1643    0.1762270000E+01    0.1902528336E+01    0.1305061188E+01
      1644    0.2455680000E+02    0.2486412356E+02    0.1835510378E+02
      1645    0.7048510000E+01    0.5378200462E+01    0.3885907911E+01
      1646    0.2028810000E+00    0.3838475750E+00    0.1773707372E+00
      1647    0.1379040000E+01    0.1477980499E+01    0.9898148541E+00
      1648    0.1356130000E+01    0.1983293149E+01    0.1365032783E+01
      1649    0.2701370000E+01    0.2932107411E+01    0.2069571097E+01
      1650    0.2498650000E+01    0.2560098225E+01    0.1793337133E+01
      1651    0.6083900000E+00    0.9540332628E+00    0.6007598863E+00
      1652    0.2836040000E+01    0.2668305684E+01    0.1873686158E+01
      1653    0.6757650000E+01    0.5819911182E+01    0.4213898476E+01
      1654    0.3028840000E+01    0.3069690349E+01    0.2171732769E+01
      1655    0.6581330000E+01    0.4823929519E+01    0.3474336193E+01
      1656    0.4742940000E+01    0.5208635308E+01    0.3759997970E+01
      1657    0.1503820000E+01    0.1266446603E+01    0.8327411881E+00
      1658    0.5445530000E+01    0.4436129841E+01    0.3186377061E+01
      1659    0.1259620000E+01    0.1679648293E+01    0.1139562485E+01
      1660    0.4557730000E+01    0.3870869372E+01    0.2766645114E+01
      1661    0.1443750000E+02    0.1353896854E+02    0.9945654282E+01
      1662    0.6219490000E+01    0.6143096263E+01    0.4453878292E+01
      1663    0.9285890000E+01    0.7574369843E+01    0.5516664882E+01
      1664    0.1248610000E+01    0.1173431977E+01    0.7636735422E+00
      1665    0.9102360000E+01    0.8341505070E+01    0.6086298140E+01
      1666    0.5301710000E+01    0.4294400535E+01    0.3081136520E+01
      1667    0.2277400000E+02    0.1862310832E+02    0.1372086236E+02
      1668    0.9351800000E+01    0.1032652815E+02    0.7560269252E+01
      1669    0.1058410000E+02    0.9217411655E+01    0.6736699144E+01
      1670    0.2686620000E+01    0.2482209629E+01    0.1735501261E+01
      1671    0.6577310000E+01    0.8052588163E+01    0.5871764023E+01
      1672    0.1073590000E+02    0.7652632968E+01    0.5574778859E+01
      1673    0.7289570000E+01    0.4904116279E+01    0.3533878558E+01
      1674    0.2871680000E+01    0.1996274249E+01    0.1374671848E+01
      1675    0.1853350000E+01    0.2363017267E+01    0.1646995440E+01
      1676    0.1517180000E+02    0.1474987072E+02    0.1084480495E+02
      1677    0.1248290000E+02    0.9893787629E+01    0.7238939474E+01
      1678    0.1329620000E+02    0.1246998474E+02    0.9151884550E+01
      1679    0.1629560000E+02    0.2060406280E+02    0.1519181235E+02
      1680    0.2276140000E+02    0.2293958509E+02    0.1692604528E+02
      1681    0.4657440000E+01    0.3956261176E+01    0.2830052464E+01
      1682    0.3587970000E+01    0.4599932349E+01    0.3308007972E+01
      1683    0.6321180000E+00    0.1030668741E+01    0.6576652608E+00
      1684    0.2984540000E+02    0.3628433988E+02    0.2683514068E+02
      1685    0.1028670000E+02    0.1124233054E+02    0.8240294729E+01
      1686    0.7313960000E+00    0.9551040941E+00    0.6015550279E+00
      1687    0.1312050000E+01    0.1681925271E+01    0.1141253246E+01
      1688    0.9403320000E+01    0.1136871600E+02    0.8334141758E+01
      1689    0.3300190000E+01    0.4674001903E+01    0.3363008029E+01
      1690    0.6337570000E+01    0.6717565759E+01    0.4880448366E+01
      1691    0.1462760000E+01    0.1389511517E+01    0.9241225580E+00
      1692    0.2939980000E+01    0.3470993459E+01    0.2469718821E+01
      1693    0.1355960000E+00    0.2591386486E+00    0.8476861237E-01
      1694    0.2655880000E+01    0.2301934463E+01    0.1601638643E+01
      1695    0.2439820000E+02    0.2681414574E+02    0.1980308511E+02
      1696    0.1318960000E+01    0.2315976575E+01    0.1612065558E+01
      1697    0.2986680000E+01    0.2737157298E+01    0.1924811654E+01
      1698    0.6617940000E+01    0.5601851340E+01    0.4051978994E+01
      1699    0.1393880000E+02    0.1322127969E+02    0.9709755668E+01
      1700    0.3667460000E+02    0.2738452045E+02    0.2022661462E+02
      1701    0.1280340000E+01    0.2978168747E+01    0.2103773762E+01
      1702    0.1053210000E+03    0.1021952033E+03    0.7577699411E+02
      1703    0.3346550000E+01    0.2373028665E+01    0.1654429364E+01
      1704    0.2608320000E+01    0.2626074368E+01    0.1842327460E+01
      1705    0.9939200000E+01    0.9168771253E+01    0.6700581404E+01
      1706    0.2056580000E+01    0.3062371496E+01    0.2166298183E+01
      1707    0.6151310000E+00    0.1072245122E+01    0.6885376390E+00
      1708    0.3191960000E+01    0.3154427431E+01    0.2234653957E+01
      1709    0.5442160000E+01    0.5485010492E+01    0.3965219280E+01
      1710    0.2021940000E+02    0.1377854607E+02    0.1012355164E+02
      1711    0.6585750000E+01    0.6116375537E+01    0.4434036921E+01
      1712    0.1351890000E+02    0.1172904987E+02    0.8601706260E+01
      1713    0.2822900000E+01    0.2678854349E+01    0.1881519028E+01
      1714    0.9391810000E+00    0.7913294237E+00    0.4799447879E+00
      1715    0.8935140000E+00    0.1146157016E+01    0.7434206264E+00
      1716    0.4504330000E+02    0.4494337056E+02    0.3326486999E+02
      1717    0.1231150000E+01    0.1308276125E+01    0.8638015361E+00
      1718    0.1018590000E+02    0.7647015248E+01    0.5570607443E+01
      1719    0.3784240000E+01    0.4146122574E+01    0.2971033301E+01
      1720    0.2115640000E+01    0.2140630993E+01    0.1481863383E+01
      1721    0.2673360000E+01    0.3117119217E+01    0.2206950889E+01
      1722    0.1480680000E+00    0.2878407742E+00    0.1060812633E+00
      1723    0.8070290000E+01    0.7883402289E+01    0.5746135715E+01
      1724    0.1769060000E+01    0.1531601190E+01    0.1029630688E+01
      1725    0.4972960000E+01    0.4758232228E+01    0.3425552927E+01
      1726    0.2077080000E+01    0.1974987108E+01    0.1358865165E+01
      1727    0.1438490000E+02    0.1742183928E+02    0.1282886474E+02
      1728    0.6529370000E+01    0.6426179759E+01    0.4664080833E+01
      1729    0.4441380000E+01    0.6286589638E+01    0.4560428735E+01
      1730    0.2645860000E+01    0.3894235247E+01    0.2783995353E+01
      1731    0.7729640000E+01    0.7597114258E+01    0.5533553659E+01
      1732    0.1966110000E+01    0.2048832153E+01    0.1413698514E+01
      1733    0.1922180000E+01    0.1629093962E+01    0.1102023564E+01
      1734    0.1554210000E+02    0.1715869049E+02    0.1263346464E+02
      1735    0.8303610000E+01    0.1288031453E+02    0.9456573327E+01
      1736    0.8589110000E+01    0.8753799094E+01    0.6392445453E+01
      1737    0.1117230000E+02    0.8092564226E+01    0.5901448092E+01
      1738    0.4501450000E+00    0.5275285258E+00    0.2840604644E+00
      1739    0.4524530000E+01    0.4328999379E+01    0.3106827756E+01
      1740    0.1813350000E+01    0.2133865121E+01    0.1476839411E+01
      1741    0.1248700000E+01    0.1033536157E+01    0.6597944488E+00
      1742    0.3309750000E+01    0.2802996716E+01    0.1973700456E+01
      1743    0.7636590000E+01    0.6922791783E+01    0.5032838146E+01
      1744    0.1512930000E+01    0.2427138381E+01    0.1694608322E+01
      1745    0.9006170000E+00    0.1432857786E+01    0.9563091602E+00
      1746    0.4284970000E+01    0.3932537658E+01    0.2812436658E+01
      1747    0.4636440000E+01    0.4633029772E+01    0.3332584334E+01
      1748    0.5879750000E+01    0.6194730742E+01    0.4492219272E+01
      1749    0.4918950000E+00    0.8385558530E+00    0.5150125880E+00
      1750    0.6543770000E+01    0.8119929313E+01    0.5921767930E+01
      1751    0.2461060000E+01    0.1736608219E+01    0.1181857855E+01
      1752    0.2510200000E+01    0.2790072181E+01    0.1964103393E+01
      1753    0.5218940000E+01    0.5048582135E+01    0.3641151113E+01
      1754    0.2821270000E+01    0.2997215130E+01    0.2117916579E+01
      1755    0.5222280000E+00    0.9581402550E+00    0.6038095173E+00
      1756    0.4630550000E+01    0.7249386153E+01    0.5275349516E+01
      1757    0.7736480000E+01    0.6427793396E+01    0.4665279033E+01
      1758    0.7941990000E+01    0.5875407761E+01    0.4255107243E+01
      1759    0.2397180000E+02    0.2432026456E+02    0.1795126341E+02
      1760    0.2820520000E+02    0.2399886395E+02    0.1771260865E+02
      1761    0.1976550000E+01    0.2125847489E+01    0.1470885950E+01
      1762    0.1296940000E+01    0.1105877480E+01    0.7135112150E+00
      1763    0.3945400000E+01    0.4261945257E+01    0.3057036981E+01
      1764    0.1889570000E+02    0.1823952526E+02    0.1343603426E+02
      1765    0.1889960000E+02    0.2043474292E+02    0.1506608454E+02
      1766    0.4514130000E+01    0.4097864729E+01    0.2935199627E+01
      1767    0.1668020000E+01    0.1958321466E+01    0.1346490158E+01
      1768    0.2438450000E+01    0.2384114398E+01    0.1662661032E+01
      1769    0.2736280000E+01    0.2394358800E+01    0.1670267972E+01
      1770    0.1098810000E+01    0.1310001427E+01    0.8650826526E+00
      1771    0.5507000000E+00    0.5882867851E+00    0.3291762719E+00
      1772    0.8484010000E+01    0.8898571862E+01    0.6499945905E+01
      1773    0.1420650000E+01    0.1858989330E+01    0.1272731469E+01
      1774    0.4541860000E+01    0.4350310984E+01    0.3122652605E+01
      1775    0.1106930000E+02    0.1039434155E+02    0.7610623829E+01
      1776    0.1292200000E+01    0.1343220568E+01    0.8897493952E+00
      1777    0.1372010000E+01    0.1520848665E+01    0.1021646443E+01
      1778    0.1616500000E+01    0.2227456317E+01    0.1546335187E+01
      1779    0.7832300000E+01    0.8239053928E+01    0.6010223446E+01
      1780    0.1056110000E+02    0.1123250742E+02    0.8233000613E+01
      1781    0.1681810000E+01    0.1500140010E+01    0.1006269312E+01
      1782    0.7974670000E+01    0.9538022914E+01    0.6974767779E+01
      1783    0.6225010000E+01    0.1007964288E+02    0.7376945564E+01
      1784    0.1862930000E+02    0.1538462564E+02    0.1131613973E+02
      1785    0.2917690000E+01    0.3738253436E+01    0.2668171670E+01
      1786    0.1608810000E+02    0.1291479177E+02    0.9482174268E+01
      1787    0.2357050000E+01    0.1641438966E+01    0.1111190299E+01
      1788    0.7471440000E+00    0.6724783781E+00    0.3916924095E+00
      1789    0.1652820000E+01    0.1677672961E+01    0.1138095710E+01
      1790    0.2368830000E+01    0.2568010865E+01    0.1799212633E+01
      1791    0.3458260000E+01    0.4233732996E+01    0.3036088077E+01
      1792    0.7501230000E+01    0.9038852936E+01    0.6604111067E+01
      1793    0.7700250000E+01    0.7352782452E+01    0.5352126033E+01
      1794    0.1808940000E+01    0.2027202655E+01    0.1397637615E+01
      1795    0.1683870000E+01    0.1753753180E+01    0.1194588778E+01
      1796    0.3072620000E+01    0.3542413604E+01    0.2522751570E+01
      1797    0.4430660000E+01    0.4301620348E+01    0.3086497564E+01
      1798    0.7014380000E+01    0.6812927426E+01    0.4951258798E+01
      1799    0.8284090000E+01    0.7824725695E+01    0.5702565640E+01
      1800    0.3633330000E+01    0.2487834632E+01    0.1739678085E+01
      1801    0.1644190000E+00    0.3857010616E+00    0.1787470364E+00
      1802    0.1064850000E+01    0.1243029150E+01    0.8153526505E+00
      1803    0.2466410000E+02    0.2330566758E+02    0.1719787840E+02
      1804    0.9605230000E+00    0.9431735738E+00    0.5926960668E+00
      1805    0.2720380000E+01    0.2598688589E+01    0.1821992257E+01
      1806    0.2313390000E+01    0.2364747945E+01    0.1648280548E+01
      1807    0.8434370000E+01    0.6785382485E+01    0.4930805410E+01
      1808    0.5869060000E+01    0.4286924061E+01    0.3075584894E+01
      1809    0.3115370000E+00    0.5455271761E+00    0.2974252917E+00
      1810    0.3841830000E+01    0.4371799005E+01    0.3138608451E+01
      1811    0.2134300000E+01    0.2129040564E+01    0.1473256955E+01
      1812    0.1055930000E+01    0.1442836017E+01    0.9637184565E+00
      1813    0.5412010000E+00    0.7464000664E+00    0.4465826696E+00
      1814    0.2311700000E+01    0.2099717286E+01    0.1451483070E+01
      1815    0.2629950000E+01    0.3318091820E+01    0.2356182308E+01
      1816    0.3650490000E+01    0.3077002990E+01    0.2177162742E+01
