     Index              y_true              y_pred        descriptor_1
      1405    0.4620000000E-04    0.5172687893E-04    0.2039498554E-02
      1406    0.3620000000E-04    0.4309403172E-04    0.1715342369E-02
      1407    0.1649720000E-03    0.1487846050E-03    0.5683934905E-02
      1408    0.3220000000E-04    0.3891942021E-04    0.1558589202E-02
      1409    0.6030000000E-04    0.6089815099E-04    0.2383872141E-02
      1410    0.1465200000E-03    0.2390388779E-03    0.9072907289E-02
      1411    0.3850000000E-04    0.4114965457E-04    0.1642332635E-02
      1412    0.7490000000E-04    0.6068907535E-04    0.2376021526E-02
      1413    0.2980000000E-04    0.2956799865E-04    0.1207451152E-02
      1414    0.2790000000E-04    0.2694587465E-04    0.1108992591E-02
      1415    0.2520000000E-04    0.2719139016E-04    0.1118211493E-02
      1416    0.8650000000E-04    0.7836056381E-04    0.3039571122E-02
      1417    0.2430000000E-04    0.2349885233E-04    0.9795597891E-03
      1418    0.2290000000E-04    0.3250460221E-04    0.1317718157E-02
      1419    0.4020000000E-04    0.3945790966E-04    0.1578809030E-02
      1420    0.2940000000E-04    0.3041830350E-04    0.1239379387E-02
      1421    0.2910000000E-04    0.3096801458E-04    0.1260020578E-02
      1422    0.4410000000E-04    0.4577580193E-04    0.1816040595E-02
      1423    0.4130000000E-04    0.5654542051E-04    0.2220430756E-02
      1424    0.4720000000E-04    0.4772598789E-04    0.1889268445E-02
      1425    0.5810000000E-04    0.5797822396E-04    0.2274231326E-02
      1426    0.3880000000E-04    0.4703088376E-04    0.1863167867E-02
      1427    0.3860000000E-04    0.3599093774E-04    0.1448627137E-02
      1428    0.4020000000E-04    0.3915094700E-04    0.1567282839E-02
      1429    0.1458950000E-03    0.9670340651E-04    0.3728329508E-02
      1430    0.6640000000E-04    0.6622414934E-04    0.2583858920E-02
      1431    0.6010000000E-04    0.7096899785E-04    0.2762024009E-02
      1432    0.5620000000E-04    0.5660702721E-04    0.2222744036E-02
      1433    0.2210000000E-04    0.2096176882E-04    0.8842944275E-03
      1434    0.4600000000E-04    0.4450630907E-04    0.1768372201E-02
      1435    0.2038310000E-03    0.1517512927E-03    0.5795331544E-02
      1436    0.4400000000E-04    0.4112257783E-04    0.1641315926E-02
      1437    0.5520000000E-04    0.5274185791E-04    0.2077610165E-02
      1438    0.3840000000E-04    0.3727287284E-04    0.1496762727E-02
      1439    0.5660000000E-04    0.5119435140E-04    0.2019502591E-02
      1440    0.5710000000E-04    0.5522758862E-04    0.2170947272E-02
      1441    0.6010000000E-04    0.5782878186E-04    0.2268619900E-02
      1442    0.2990000000E-04    0.2763323423E-04    0.1134802368E-02
      1443    0.4880000000E-04    0.5073668314E-04    0.2002317531E-02
      1444    0.4150000000E-04    0.4607878567E-04    0.1827417381E-02
      1445    0.6970000000E-04    0.7711926492E-04    0.2992961388E-02
      1446    0.3920000000E-04    0.4005466150E-04    0.1601216562E-02
      1447    0.3130000000E-04    0.3318706241E-04    0.1343343966E-02
      1448    0.4880000000E-04    0.4890776880E-04    0.1933643329E-02
      1449    0.7130000000E-04    0.6952472307E-04    0.2707792700E-02
      1450    0.8060000000E-04    0.6503115883E-04    0.2539063125E-02
      1451    0.2140000000E-04    0.2270556430E-04    0.9497724876E-03
      1452    0.1251880000E-03    0.1349942895E-03    0.5166120104E-02
      1453    0.5470000000E-04    0.5043063400E-04    0.1990825642E-02
      1454    0.3800000000E-04    0.4110518085E-04    0.1640662684E-02
      1455    0.1511180000E-03    0.1699400165E-03    0.6478302895E-02
      1456    0.3850000000E-04    0.4465236170E-04    0.1773856355E-02
      1457    0.3580000000E-04    0.3566318015E-04    0.1436320114E-02
      1458    0.6190000000E-04    0.6073992080E-04    0.2377930730E-02
      1459    0.4910000000E-04    0.5519806187E-04    0.2169838567E-02
      1460    0.2057550000E-03    0.1680854579E-03    0.6408665772E-02
      1461    0.4400000000E-04    0.5091249531E-04    0.2008919131E-02
      1462    0.9230000000E-04    0.8770440770E-04    0.3390424637E-02
      1463    0.4050000000E-04    0.3812677452E-04    0.1528826020E-02
      1464    0.7160000000E-04    0.6887475853E-04    0.2683387076E-02
      1465    0.2890000000E-04    0.3180064534E-04    0.1291285166E-02
      1466    0.2940000000E-04    0.4618630938E-04    0.1831454806E-02
      1467    0.4460000000E-04    0.4793338452E-04    0.1897056015E-02
      1468    0.4080000000E-04    0.4013675651E-04    0.1604299161E-02
      1469    0.9850000000E-04    0.9139297042E-04    0.3528927079E-02
      1470    0.4210000000E-04    0.4083330549E-04    0.1630453992E-02
      1471    0.6820000000E-04    0.6572182594E-04    0.2564997097E-02
      1472    0.8950000000E-04    0.7807942305E-04    0.3029014522E-02
      1473    0.3090000000E-04    0.3290786582E-04    0.1332860368E-02
      1474    0.2140000000E-04    0.1946478021E-04    0.8280837583E-03
      1475    0.1216150000E-03    0.2474134365E-03    0.9387364951E-02
      1476    0.2730000000E-04    0.2537149060E-04    0.1049875788E-02
      1477    0.4880000000E-04    0.5003158702E-04    0.1975841762E-02
      1478    0.5330000000E-04    0.5424924678E-04    0.2134211355E-02
      1479    0.3470000000E-04    0.3515956777E-04    0.1417409891E-02
      1480    0.3660000000E-04    0.4638177142E-04    0.1838794242E-02
      1481    0.2450000000E-04    0.2384087345E-04    0.9924023957E-03
      1482    0.4710000000E-04    0.5420345317E-04    0.2132491843E-02
      1483    0.5100000000E-04    0.4973516470E-04    0.1964711352E-02
      1484    0.4500000000E-04    0.5658406239E-04    0.2221881726E-02
      1485    0.3900000000E-04    0.4035785875E-04    0.1612601365E-02
      1486    0.3850000000E-04    0.4466446490E-04    0.1774310820E-02
      1487    0.3090000000E-04    0.3241308257E-04    0.1314281671E-02
      1488    0.5200000000E-04    0.5297337503E-04    0.2086303439E-02
      1489    0.2450000000E-04    0.2311781103E-04    0.9652520071E-03
      1490    0.3680000000E-04    0.3817217010E-04    0.1530530586E-02
      1491    0.5290000000E-04    0.5244897735E-04    0.2066612745E-02
      1492    0.1045750000E-03    0.1340539831E-03    0.5130812388E-02
      1493    0.4900000000E-04    0.4655407289E-04    0.1845264018E-02
      1494    0.9610000000E-04    0.1040087438E-03    0.4002638806E-02
      1495    0.3930000000E-04    0.4265116073E-04    0.1698712934E-02
      1496    0.1014960000E-03    0.8992896023E-04    0.3473954722E-02
      1497    0.8050000000E-04    0.7501360569E-04    0.2913895647E-02
      1498    0.3440000000E-04    0.3493706923E-04    0.1409055257E-02
      1499    0.3240000000E-04    0.3176474729E-04    0.1289937224E-02
      1500    0.6630000000E-04    0.7258003492E-04    0.2822517102E-02
      1501    0.3010000000E-04    0.3590912220E-04    0.1445555032E-02
      1502    0.4000000000E-04    0.4530627340E-04    0.1798410192E-02
      1503    0.1900000000E-04    0.3267617325E-04    0.1324160506E-02
      1504    0.7880000000E-04    0.1190949350E-03    0.4569112656E-02
      1505    0.6340000000E-04    0.6555028987E-04    0.2558556061E-02
      1506    0.5590000000E-04    0.5666050915E-04    0.2224752238E-02
      1507    0.2790000000E-04    0.3447443942E-04    0.1391683895E-02
      1508    0.1940000000E-04    0.1959919190E-04    0.8331308050E-03
      1509    0.5350000000E-04    0.5267029059E-04    0.2074922872E-02
      1510    0.3780000000E-04    0.4008948880E-04    0.1602524298E-02
      1511    0.8080000000E-04    0.8333573253E-04    0.3226384542E-02
      1512    0.5000000000E-04    0.4719648186E-04    0.1869385937E-02
      1513    0.1950000000E-04    0.3008343813E-04    0.1226805473E-02
      1514    0.1270380000E-03    0.1038860358E-03    0.3998031226E-02
      1515    0.2850000000E-04    0.2737932088E-04    0.1125268134E-02
      1516    0.7920000000E-04    0.7098077513E-04    0.2762466236E-02
      1517    0.3780000000E-04    0.4039653639E-04    0.1614053678E-02
      1518    0.4690000000E-04    0.4765902999E-04    0.1886754232E-02
      1519    0.4820000000E-04    0.6828597640E-04    0.2661278800E-02
      1520    0.4030000000E-04    0.4129515278E-04    0.1647795971E-02
      1521    0.9260000000E-04    0.8611817502E-04    0.3330862928E-02
      1522    0.4040000000E-04    0.5049461593E-04    0.1993228110E-02
      1523    0.4660000000E-04    0.4599446387E-04    0.1824251168E-02
      1524    0.5320000000E-04    0.4622619639E-04    0.1832952530E-02
      1525    0.3330000000E-04    0.3468993453E-04    0.1399775556E-02
      1526    0.3680000000E-04    0.3734994407E-04    0.1499656687E-02
      1527    0.2820000000E-04    0.2681497820E-04    0.1104077539E-02
      1528    0.4100000000E-04    0.4202127627E-04    0.1675061300E-02
      1529    0.2590000000E-04    0.2973662484E-04    0.1213782924E-02
      1530    0.6190000000E-04    0.6942028497E-04    0.2703871137E-02
      1531    0.3732450000E-03    0.2946407680E-03    0.1116071171E-01
      1532    0.9150000000E-04    0.9330630693E-04    0.3600771263E-02
      1533    0.7210000000E-04    0.7359222465E-04    0.2860523979E-02
      1534    0.4700000000E-04    0.4411790741E-04    0.1753788044E-02
      1535    0.1286090000E-03    0.1260590938E-03    0.4830610986E-02
      1536    0.2680000000E-04    0.2765745651E-04    0.1135711894E-02
      1537    0.4830000000E-04    0.4562325940E-04    0.1810312751E-02
      1538    0.2990000000E-04    0.3178862883E-04    0.1290833956E-02
      1539    0.5110000000E-04    0.4866620566E-04    0.1924572835E-02
      1540    0.5390000000E-04    0.5559471702E-04    0.2184732636E-02
      1541    0.5020000000E-04    0.4602263076E-04    0.1825308811E-02
      1542    0.4830000000E-04    0.4722036255E-04    0.1870282637E-02
      1543    0.2630000000E-04    0.2568663270E-04    0.1061709110E-02
      1544    0.7500000000E-04    0.7206391215E-04    0.2803137124E-02
      1545    0.2510000000E-04    0.2466798234E-04    0.1023459642E-02
      1546    0.2074590000E-03    0.1716494326E-03    0.6542490041E-02
      1547    0.4360000000E-04    0.5557183044E-04    0.2183873264E-02
      1548    0.2760000000E-04    0.2602071162E-04    0.1074253494E-02
      1549    0.6340000000E-04    0.6266966838E-04    0.2450391136E-02
      1550    0.7270000000E-04    0.7729063031E-04    0.2999396015E-02
      1551    0.3300000000E-04    0.3432871697E-04    0.1386212139E-02
      1552    0.5410000000E-04    0.4734362043E-04    0.1874910867E-02
      1553    0.5290000000E-04    0.5146007796E-04    0.2029480401E-02
      1554    0.3920000000E-04    0.4537484300E-04    0.1800984923E-02
      1555    0.1204070000E-03    0.1239664344E-03    0.4752033379E-02
      1556    0.2290000000E-04    0.2293645174E-04    0.9584421177E-03
      1557    0.5150000000E-04    0.5443081760E-04    0.2141029187E-02
      1558    0.4250000000E-04    0.4296530573E-04    0.1710508816E-02
      1559    0.3110000000E-04    0.2690691082E-04    0.1107529532E-02
      1560    0.1212040000E-03    0.1014313194E-03    0.3905858680E-02
      1561    0.6380000000E-04    0.6914791565E-04    0.2693643897E-02
      1562    0.5070000000E-04    0.4213966882E-04    0.1679506841E-02
      1563    0.5150000000E-04    0.5050600598E-04    0.1993655797E-02
      1564    0.4460000000E-04    0.4589338372E-04    0.1820455693E-02
      1565    0.3230000000E-04    0.3387476725E-04    0.1369166707E-02
      1566    0.4190000000E-04    0.4058121529E-04    0.1620988216E-02
      1567    0.1154950000E-03    0.1162185920E-03    0.4461108384E-02
      1568    0.6420000000E-04    0.5945098626E-04    0.2329532317E-02
      1569    0.1105120000E-03    0.1028301880E-03    0.3958385024E-02
      1570    0.3570000000E-04    0.3182088936E-04    0.1292045312E-02
      1571    0.4500000000E-04    0.4303374891E-04    0.1713078800E-02
      1572    0.3550000000E-04    0.3213690919E-04    0.1303911592E-02
      1573    0.1370130000E-03    0.1301505877E-03    0.4984243158E-02
      1574    0.6100000000E-04    0.6282684637E-04    0.2456293038E-02
      1575    0.4170000000E-04    0.3747029986E-04    0.1504175946E-02
      1576    0.7580000000E-04    0.7241211296E-04    0.2816211773E-02
      1577    0.5390000000E-04    0.5994825119E-04    0.2348204199E-02
      1578    0.5570000000E-04    0.5543644915E-04    0.2178789810E-02
      1579    0.3764640000E-03    0.2366525272E-03    0.8983301817E-02
      1580    0.5150000000E-04    0.5365980549E-04    0.2112078328E-02
      1581    0.1159780000E-03    0.1234503715E-03    0.4732655648E-02
      1582    0.8490000000E-04    0.8028708261E-04    0.3111910290E-02
      1583    0.6690000000E-04    0.6679634383E-04    0.2605344344E-02
      1584    0.2185720000E-03    0.1715134717E-03    0.6537384823E-02
      1585    0.3570000000E-04    0.4407609612E-04    0.1752218065E-02
      1586    0.5790000000E-04    0.5759846354E-04    0.2259971640E-02
      1587    0.3190000000E-04    0.3375538318E-04    0.1364683935E-02
      1588    0.3800000000E-04    0.4088840970E-04    0.1632523109E-02
      1589    0.5470000000E-04    0.5244493217E-04    0.2066460852E-02
      1590    0.2440000000E-04    0.2244921549E-04    0.9401468045E-03
      1591    0.4560000000E-04    0.4354025869E-04    0.1732097818E-02
      1592    0.6380000000E-04    0.9217685275E-04    0.3558361204E-02
      1593    0.1510460000E-03    0.1344649540E-03    0.5146244000E-02
      1594    0.6630000000E-04    0.6962037295E-04    0.2711384273E-02
      1595    0.4510000000E-04    0.4773469889E-04    0.1889595536E-02
      1596    0.3660000000E-04    0.4666518250E-04    0.1849436091E-02
      1597    0.2430000000E-04    0.2632140131E-04    0.1085544140E-02
      1598    0.4330000000E-04    0.5308046634E-04    0.2090324628E-02
      1599    0.2660000000E-04    0.2642064664E-04    0.1089270719E-02
      1600    0.3990000000E-04    0.3840059570E-04    0.1539107776E-02
      1601    0.3650000000E-04    0.3267603024E-04    0.1324155136E-02
      1602    0.3760000000E-04    0.3691212397E-04    0.1483216909E-02
      1603    0.3240000000E-04    0.3098801234E-04    0.1260771477E-02
      1604    0.2740000000E-04    0.2681231375E-04    0.1103977491E-02
      1605    0.3870000000E-04    0.3970748351E-04    0.1588180319E-02
      1606    0.1145510000E-03    0.1257057990E-03    0.4817345062E-02
      1607    0.4360000000E-04    0.4485637613E-04    0.1781516926E-02
      1608    0.3420000000E-04    0.2991823080E-04    0.1220602076E-02
      1609    0.3860000000E-04    0.3996020568E-04    0.1597669825E-02
      1610    0.2270000000E-04    0.2339300758E-04    0.9755854072E-03
      1611    0.4660000000E-04    0.4565788801E-04    0.1811613026E-02
      1612    0.2687050000E-03    0.2396762964E-03    0.9096841818E-02
      1613    0.7400000000E-04    0.7535907845E-04    0.2926867860E-02
      1614    0.6000000000E-04    0.5143490520E-04    0.2028535185E-02
      1615    0.3260000000E-04    0.3024976211E-04    0.1233050799E-02
      1616    0.1279310000E-03    0.1412464825E-03    0.5400884719E-02
      1617    0.5850000000E-04    0.6985952334E-04    0.2720364170E-02
      1618    0.6670000000E-04    0.6807359529E-04    0.2653304067E-02
      1619    0.3670000000E-04    0.3919693353E-04    0.1569009595E-02
      1620    0.3110000000E-04    0.3288667217E-04    0.1332064564E-02
      1621    0.7740000000E-04    0.7052740532E-04    0.2745442579E-02
      1622    0.2830000000E-04    0.3479483266E-04    0.1403714393E-02
      1623    0.3110000000E-04    0.3198756176E-04    0.1298303721E-02
      1624    0.2700000000E-04    0.2975032975E-04    0.1214297532E-02
      1625    0.3410000000E-04    0.3267835661E-04    0.1324242489E-02
      1626    0.4610000000E-04    0.4462472585E-04    0.1772818652E-02
      1627    0.4820000000E-04    0.5043565984E-04    0.1991014358E-02
      1628    0.6540000000E-04    0.5977911040E-04    0.2341853104E-02
      1629    0.3950000000E-04    0.3876258260E-04    0.1552700081E-02
      1630    0.6420000000E-04    0.5994516249E-04    0.2348088221E-02
      1631    0.3510000000E-04    0.3206026743E-04    0.1301033758E-02
      1632    0.5000000000E-04    0.5234876132E-04    0.2062849717E-02
      1633    0.7270000000E-04    0.7036778168E-04    0.2739448845E-02
      1634    0.4410000000E-04    0.4076114671E-04    0.1627744490E-02
      1635    0.6460000000E-04    0.6546409037E-04    0.2555319342E-02
      1636    0.4460000000E-04    0.5150869343E-04    0.2031305871E-02
      1637    0.3040000000E-04    0.4010960848E-04    0.1603279775E-02
      1638    0.2580000000E-04    0.3508179517E-04    0.1414489595E-02
      1639    0.3489030000E-03    0.2167924063E-03    0.8237570904E-02
      1640    0.4660000000E-04    0.4848128151E-04    0.1917629088E-02
      1641    0.1395490000E-03    0.1656408656E-03    0.6316873379E-02
      1642    0.2710000000E-04    0.2628776732E-04    0.1084281212E-02
      1643    0.5820000000E-04    0.5762670971E-04    0.2261032260E-02
      1644    0.2280000000E-04    0.2427037981E-04    0.1008530000E-02
      1645    0.2760000000E-04    0.2786489727E-04    0.1143501121E-02
      1646    0.5070000000E-04    0.4479055317E-04    0.1779045329E-02
      1647    0.8360000000E-04    0.9430607740E-04    0.3638311807E-02
      1648    0.6210000000E-04    0.5323634969E-04    0.2096177917E-02
      1649    0.4230000000E-04    0.4072866556E-04    0.1626524850E-02
      1650    0.6630000000E-04    0.6767045890E-04    0.2638166633E-02
      1651    0.6040000000E-04    0.5593916849E-04    0.2197666500E-02
      1652    0.1860000000E-04    0.1653627323E-04    0.7181207732E-03
      1653    0.3180000000E-04    0.3275143821E-04    0.1326986642E-02
      1654    0.4040000000E-04    0.4103520246E-04    0.1638035054E-02
      1655    0.2960000000E-04    0.3520651409E-04    0.1419172686E-02
      1656    0.4400000000E-04    0.4522416798E-04    0.1795327202E-02
      1657    0.3720000000E-04    0.4239211154E-04    0.1688985854E-02
      1658    0.2470000000E-04    0.2347269138E-04    0.9785774671E-03
      1659    0.7540000000E-04    0.7208244151E-04    0.2803832886E-02
      1660    0.3890000000E-04    0.4821476590E-04    0.1907621650E-02
      1661    0.3350000000E-04    0.3467815057E-04    0.1399333078E-02
      1662    0.6490000000E-04    0.6650178070E-04    0.2594283745E-02
      1663    0.2040000000E-04    0.2011193637E-04    0.8523839303E-03
      1664    0.3680000000E-04    0.3980366909E-04    0.1591792007E-02
      1665    0.2480000000E-04    0.2533895882E-04    0.1048654247E-02
      1666    0.1910000000E-04    0.1795690782E-04    0.7714644127E-03
      1667    0.2540000000E-04    0.3389698583E-04    0.1370000996E-02
      1668    0.7580000000E-04    0.8497906350E-04    0.3288090244E-02
      1669    0.3540000000E-04    0.3849228264E-04    0.1542550544E-02
      1670    0.4430000000E-04    0.4948805445E-04    0.1955432569E-02
      1671    0.4930000000E-04    0.5175613436E-04    0.2040597071E-02
      1672    0.2160000000E-04    0.2280946844E-04    0.9536740010E-03
      1673    0.2710000000E-04    0.3454742962E-04    0.1394424616E-02
      1674    0.4160000000E-04    0.5013377614E-04    0.1979678878E-02
      1675    0.3700000000E-04    0.3308073327E-04    0.1339351396E-02
      1676    0.1990000000E-04    0.1974411417E-04    0.8385725149E-03
      1677    0.5180000000E-04    0.5548985927E-04    0.2180795315E-02
      1678    0.3610000000E-04    0.4142438118E-04    0.1652648389E-02
      1679    0.4910000000E-04    0.4669681439E-04    0.1850623842E-02
      1680    0.2540000000E-04    0.3233391950E-04    0.1311309164E-02
      1681    0.3550000000E-04    0.3802253552E-04    0.1524911933E-02
      1682    0.5020000000E-04    0.4580192227E-04    0.1817021392E-02
      1683    0.1966200000E-03    0.1557157672E-03    0.5944194245E-02
      1684    0.2570000000E-04    0.3272244907E-04    0.1325898124E-02
      1685    0.5810000000E-04    0.5854191810E-04    0.2295397569E-02
      1686    0.6540000000E-04    0.5727130897E-04    0.2247687260E-02
      1687    0.8710000000E-04    0.8118473237E-04    0.3145616287E-02
      1688    0.5020000000E-04    0.4875768628E-04    0.1928007856E-02
      1689    0.6170000000E-04    0.6318027021E-04    0.2469563807E-02
      1690    0.3390000000E-04    0.3304681100E-04    0.1338077643E-02
      1691    0.7460000000E-04    0.8833412411E-04    0.3414069961E-02
      1692    0.2640000000E-04    0.2379952976E-04    0.9908499749E-03
      1693    0.9540000000E-04    0.9718253160E-04    0.3746320254E-02
      1694    0.6090000000E-04    0.6785922617E-04    0.2645254686E-02
      1695    0.2510000000E-04    0.3792694932E-04    0.1521322751E-02
      1696    0.1140400000E-03    0.8412859218E-04    0.3256155758E-02
      1697    0.4100000000E-04    0.4297230397E-04    0.1710771594E-02
      1698    0.4360000000E-04    0.4617476411E-04    0.1831021291E-02
      1699    0.3110000000E-04    0.4316346554E-04    0.1717949551E-02
      1700    0.2700000000E-04    0.2661174991E-04    0.1096446487E-02
      1701    0.6630000000E-04    0.3931176685E-04    0.1573321490E-02
      1702    0.2390000000E-04    0.3515773303E-04    0.1417340998E-02
      1703    0.2400000000E-04    0.2350373690E-04    0.9797432004E-03
      1704    0.5310000000E-04    0.5417537371E-04    0.2131437483E-02
      1705    0.2240000000E-04    0.2141880706E-04    0.9014558305E-03
      1706    0.6030000000E-04    0.5247685062E-04    0.2067659363E-02
      1707    0.1516850000E-03    0.1208079401E-03    0.4633434563E-02
      1708    0.5570000000E-04    0.5921357556E-04    0.2320617744E-02
      1709    0.5130000000E-04    0.5161779677E-04    0.2035402610E-02
      1710    0.3940000000E-04    0.4174247032E-04    0.1664592370E-02
      1711    0.4380000000E-04    0.4548156860E-04    0.1804992380E-02
      1712    0.3910000000E-04    0.4071340894E-04    0.1625951977E-02
      1713    0.3520000000E-04    0.3247173759E-04    0.1316484118E-02
      1714    0.4220000000E-04    0.4956764701E-04    0.1958421203E-02
      1715    0.1730050000E-03    0.1690540166E-03    0.6445034341E-02
      1716    0.2980000000E-04    0.3123986536E-04    0.1270228347E-02
      1717    0.7590000000E-04    0.7595222499E-04    0.2949140016E-02
      1718    0.3140000000E-04    0.3763237599E-04    0.1510261769E-02
      1719    0.1053750000E-03    0.1034843851E-03    0.3982949575E-02
      1720    0.5440000000E-04    0.5523894723E-04    0.2171373778E-02
      1721    0.5300000000E-04    0.5166674984E-04    0.2037240757E-02
      1722    0.5666010000E-03    0.3364782340E-03    0.1273167353E-01
      1723    0.5820000000E-04    0.6281362310E-04    0.2455796515E-02
      1724    0.4860000000E-04    0.5124133399E-04    0.2021266748E-02
      1725    0.3570000000E-04    0.3665230407E-04    0.1473460889E-02
      1726    0.8890000000E-04    0.9198599573E-04    0.3551194683E-02
      1727    0.4680000000E-04    0.5090078816E-04    0.2008479537E-02
      1728    0.3720000000E-04    0.4221014514E-04    0.1682153168E-02
      1729    0.5000000000E-04    0.4287918179E-04    0.1707274934E-02
      1730    0.8400000000E-04    0.7138299603E-04    0.2777569294E-02
      1731    0.3810000000E-04    0.4079328300E-04    0.1628951181E-02
      1732    0.8170000000E-04    0.9190743462E-04    0.3548244779E-02
      1733    0.6080000000E-04    0.6595103414E-04    0.2573603673E-02
      1734    0.6360000000E-04    0.6915004749E-04    0.2693723946E-02
      1735    0.4130000000E-04    0.4116011808E-04    0.1642725531E-02
      1736    0.4290000000E-04    0.4623931953E-04    0.1833445293E-02
      1737    0.4290000000E-04    0.5170181824E-04    0.2038557546E-02
      1738    0.1631940000E-03    0.1756340946E-03    0.6692110760E-02
      1739    0.4840000000E-04    0.5050492644E-04    0.1993615261E-02
      1740    0.5150000000E-04    0.4665978124E-04    0.1849233278E-02
      1741    0.4030000000E-04    0.4603555696E-04    0.1825794179E-02
      1742    0.3900000000E-04    0.3996256978E-04    0.1597758595E-02
      1743    0.5020000000E-04    0.5169988914E-04    0.2038485110E-02
      1744    0.1276190000E-03    0.1070212815E-03    0.4115757076E-02
      1745    0.7240000000E-04    0.6309027547E-04    0.2466184580E-02
      1746    0.3810000000E-04    0.3835510385E-04    0.1537399595E-02
      1747    0.3950000000E-04    0.3819563627E-04    0.1531411721E-02
      1748    0.6870000000E-04    0.7059914907E-04    0.2748136497E-02
      1749    0.9100000000E-04    0.7772465261E-04    0.3015693189E-02
      1750    0.4140000000E-04    0.3698945862E-04    0.1486120760E-02
      1751    0.4260000000E-04    0.4944464346E-04    0.1953802523E-02
      1752    0.4480000000E-04    0.4294497561E-04    0.1709745437E-02
      1753    0.2640000000E-04    0.2437831852E-04    0.1012583008E-02
      1754    0.4130000000E-04    0.3991966544E-04    0.1596147573E-02
      1755    0.1519510000E-03    0.1235122351E-03    0.4734978576E-02
      1756    0.1439980000E-03    0.1178700126E-03    0.4523117846E-02
      1757    0.2890000000E-04    0.3030602976E-04    0.1235163602E-02
      1758    0.2840000000E-04    0.3084582041E-04    0.1255432289E-02
      1759    0.2180000000E-04    0.2201573842E-04    0.9238701035E-03
      1760    0.2810000000E-04    0.3988254999E-04    0.1594753919E-02
      1761    0.5250000000E-04    0.5132934855E-04    0.2024571621E-02
      1762    0.7320000000E-04    0.8365877131E-04    0.3238514378E-02
      1763    0.8130000000E-04    0.8097282197E-04    0.3137659229E-02
      1764    0.2220000000E-04    0.2252831083E-04    0.9431167681E-03
      1765    0.2460000000E-04    0.2254878472E-04    0.9438855456E-03
      1766    0.4810000000E-04    0.5299939559E-04    0.2087280489E-02
      1767    0.5030000000E-04    0.4962974381E-04    0.1960752886E-02
      1768    0.5370000000E-04    0.6175711895E-04    0.2416125669E-02
      1769    0.3930000000E-04    0.4048800632E-04    0.1617488297E-02
      1770    0.7200000000E-04    0.6309035531E-04    0.2466187578E-02
      1771    0.8330000000E-04    0.9287200737E-04    0.3584463678E-02
      1772    0.3950000000E-04    0.3882138726E-04    0.1554908147E-02
      1773    0.5590000000E-04    0.5195291457E-04    0.2047986003E-02
      1774    0.5860000000E-04    0.5780713655E-04    0.2267807137E-02
      1775    0.3970000000E-04    0.4001334186E-04    0.1599665044E-02
      1776    0.1231470000E-03    0.1360976465E-03    0.5207550237E-02
      1777    0.6430000000E-04    0.6719424026E-04    0.2620285022E-02
      1778    0.1827580000E-03    0.1585100637E-03    0.6049117739E-02
      1779    0.2330000000E-04    0.2062874368E-04    0.8717896122E-03
      1780    0.5470000000E-04    0.5513967180E-04    0.2167646069E-02
      1781    0.7770000000E-04    0.8490150022E-04    0.3285177808E-02
      1782    0.4280000000E-04    0.3844925540E-04    0.1540934907E-02
      1783    0.7360000000E-04    0.6341383222E-04    0.2478333865E-02
      1784    0.2300000000E-04    0.2784934057E-04    0.1142916980E-02
      1785    0.3600000000E-04    0.3288620681E-04    0.1332047090E-02
      1786    0.2300000000E-04    0.2601579205E-04    0.1074068768E-02
      1787    0.3390000000E-04    0.3991226730E-04    0.1595869779E-02
      1788    0.6870000000E-04    0.9320696456E-04    0.3597041040E-02
      1789    0.5810000000E-04    0.6092368375E-04    0.2384830875E-02
      1790    0.3180000000E-04    0.2989779594E-04    0.1219834764E-02
      1791    0.6420000000E-04    0.6005538780E-04    0.2352227089E-02
      1792    0.8050000000E-04    0.7868279360E-04    0.3051670581E-02
      1793    0.3430000000E-04    0.3568897055E-04    0.1437288522E-02
      1794    0.4160000000E-04    0.4220601314E-04    0.1681998015E-02
      1795    0.4800000000E-04    0.4914384405E-04    0.1942507757E-02
      1796    0.5290000000E-04    0.5298588812E-04    0.2086773295E-02
      1797    0.5560000000E-04    0.5747312237E-04    0.2255265184E-02
      1798    0.4230000000E-04    0.4823893240E-04    0.1908529082E-02
      1799    0.3410000000E-04    0.3592545388E-04    0.1446168273E-02
      1800    0.4130000000E-04    0.5643757345E-04    0.2216381189E-02
      1801    0.1473140000E-03    0.1241943365E-03    0.4760590913E-02
      1802    0.7530000000E-04    0.8006238710E-04    0.3103473162E-02
      1803    0.2050000000E-04    0.2016530941E-04    0.8543880434E-03
      1804    0.9720000000E-04    0.1188743571E-03    0.4560830140E-02
      1805    0.3930000000E-04    0.4028851729E-04    0.1609997651E-02
      1806    0.5680000000E-04    0.6124774571E-04    0.2396999130E-02
      1807    0.3080000000E-04    0.3120329663E-04    0.1268855222E-02
      1808    0.3040000000E-04    0.3333147791E-04    0.1348766647E-02
      1809    0.1073740000E-03    0.9518011492E-04    0.3671131184E-02
      1810    0.5420000000E-04    0.5276748197E-04    0.2078572327E-02
      1811    0.3390000000E-04    0.3318436640E-04    0.1343242733E-02
      1812    0.8930000000E-04    0.8373603876E-04    0.3241415706E-02
      1813    0.1210370000E-03    0.9486686263E-04    0.3659368823E-02
      1814    0.2100000000E-04    0.1926376557E-04    0.8205358271E-03
      1815    0.6990000000E-04    0.6779149302E-04    0.2642711363E-02
