    0.8367110000E+01    0.5128969643E+01    0.7044830988E+01    0.1329081087E+02    0.1733869510E+02    0.2791110847E+02    0.7215743177E+01    0.1077099278E+02    0.1825542415E+02    0.4493013870E+02    0.9911092222E+01    0.4754496731E+01    0.2827780133E+02    0.1515328089E+02    0.2058757475E+02    0.6530478484E+01    0.5334903138E+02    0.1496467276E+02    0.5117588754E+01    0.1862104200E+01    0.1170622769E+02
    0.2273700000E+01    0.1602754082E+01    0.2178631828E+01    0.4025480698E+01    0.4892186801E+01    0.7753154886E+01    0.2246904582E+01    0.3086935841E+01    0.5471856518E+01    0.1228722719E+02    0.3054228899E+01    0.1632879626E+01    0.9988117352E+01    0.4327582354E+01    0.7347958317E+01    0.2219581634E+01    0.1845514836E+02    0.5854172621E+01    0.2320299867E+01    0.6265344923E+00    0.5327034750E+01
    0.1693090000E+01    0.1009055709E+01    0.1369119383E+01    0.2520540438E+01    0.3210718373E+01    0.5074479192E+01    0.1445426710E+01    0.2031481868E+01    0.3419950692E+01    0.8020117643E+01    0.1961201655E+01    0.9893073152E+00    0.9126323424E+01    0.2910005987E+01    0.6726198507E+01    0.1342324125E+01    0.1680150579E+02    0.4455607161E+01    0.2008281352E+01    0.5926474203E+00    0.4610922890E+01
    0.3795240000E+02    0.1876775506E+02    0.2447648798E+02    0.4163155718E+02    0.6948310297E+02    0.1034866597E+03    0.2196328654E+02    0.4665240537E+02    0.5429494927E+02    0.1541308358E+03    0.2864402894E+02    0.1917894364E+02    0.1370820029E+03    0.5459577576E+02    0.1051099102E+03    0.2501275096E+02    0.2331599715E+03    0.7168372983E+02    0.2027983745E+02    0.6344378696E+01    0.4540507672E+02
    0.9636070000E+01    0.7158210220E+01    0.9909621409E+01    0.1899163223E+02    0.2444912037E+02    0.3982375067E+02    0.1117260170E+02    0.1501012528E+02    0.2629147224E+02    0.6486659207E+02    0.1546703011E+02    0.7410095708E+01    0.3077497341E+02    0.2342794443E+02    0.2223028712E+02    0.1025832447E+02    0.5897974834E+02    0.2020007674E+02    0.5776243379E+01    0.1911912102E+01    0.1311168380E+02
    0.8327510000E+01    0.6064641982E+01    0.8409484104E+01    0.1616954227E+02    0.1877644646E+02    0.3065911979E+02    0.8561115220E+01    0.1149918668E+02    0.2242135794E+02    0.5006174241E+02    0.1187119744E+02    0.6028618009E+01    0.2413188958E+02    0.1623275741E+02    0.1740312115E+02    0.8359531768E+01    0.4640018387E+02    0.1874367139E+02    0.4930273786E+01    0.1877026243E+01    0.1116567316E+02
    0.4160730000E+01    0.2867425248E+01    0.4002512293E+01    0.7798549149E+01    0.9341074314E+01    0.1540485736E+02    0.4586566124E+01    0.5664166002E+01    0.1088565041E+02    0.2540496119E+02    0.6402185134E+01    0.2861555629E+01    0.1412205079E+02    0.9060069454E+01    0.1011712695E+02    0.3994319151E+01    0.2751559498E+02    0.9452102338E+01    0.2804395282E+01    0.1134039417E+01    0.6271884347E+01
    0.5231830000E+01    0.4216501682E+01    0.5787602765E+01    0.1090414431E+02    0.1300080298E+02    0.2090690920E+02    0.5740310627E+01    0.8084450763E+01    0.1496711267E+02    0.3362091195E+02    0.7879194688E+01    0.3802033622E+01    0.1917473077E+02    0.1100610462E+02    0.1396956354E+02    0.5218700706E+01    0.3612618902E+02    0.1283924721E+02    0.4051102541E+01    0.1319688557E+01    0.9270740666E+01
    0.1717420000E+01    0.1206738231E+01    0.1682930844E+01    0.3273200929E+01    0.3550823508E+01    0.5848020459E+01    0.1762321948E+01    0.2156002646E+01    0.4564843194E+01    0.9631383598E+01    0.2457754206E+01    0.1124387196E+01    0.6789999237E+01    0.3148628829E+01    0.4868739378E+01    0.1568083155E+01    0.1320614682E+02    0.4758978106E+01    0.1520488797E+01    0.6100424882E+00    0.3407424920E+01
    0.5832170000E+01    0.3666810568E+01    0.4976436713E+01    0.9165971607E+01    0.1042031840E+02    0.1647502210E+02    0.4954881781E+01    0.6590767214E+01    0.1243966024E+02    0.2604779844E+02    0.6724551256E+01    0.3106146065E+01    0.1508192825E+02    0.8905961132E+01    0.1111288600E+02    0.4215527099E+01    0.2777901821E+02    0.1342028700E+02    0.3921265352E+01    0.1397219354E+01    0.9003078538E+01
    0.1769660000E+01    0.1802154183E+01    0.2479218061E+01    0.4692024733E+01    0.4429958578E+01    0.7147988409E+01    0.2069419577E+01    0.2745462342E+01    0.6454804240E+01    0.1153368308E+02    0.2846894255E+01    0.1834301010E+01    0.7284550609E+01    0.3152623439E+01    0.5295170908E+01    0.2523442353E+01    0.1378631923E+02    0.7269293125E+01    0.2017741360E+01    0.6775537404E+00    0.4610222057E+01
    0.9293830000E+00    0.6754821032E+00    0.9483246035E+00    0.1869146580E+01    0.1896580052E+01    0.3154902449E+01    0.9938358838E+00    0.1140135377E+01    0.2624137162E+01    0.5248082963E+01    0.1395268677E+01    0.6377537258E+00    0.3877009022E+01    0.1677479603E+01    0.2761554640E+01    0.8953568811E+00    0.7641579822E+01    0.2952958894E+01    0.9013651245E+00    0.3548427908E+00    0.1982877936E+01
    0.2032290000E+01    0.1106258245E+01    0.1527457341E+01    0.2912019167E+01    0.3050701264E+01    0.4949582145E+01    0.1625446691E+01    0.1880315940E+01    0.4020747483E+01    0.8030403926E+01    0.2244322690E+01    0.9986340677E+00    0.5515424431E+01    0.2762784672E+01    0.3994536271E+01    0.1378856108E+01    0.1051487412E+02    0.4807178688E+01    0.1520275282E+01    0.5956915944E+00    0.3461816774E+01
