    0.1240610000E+02    0.3021455651E+01    0.8511061417E+01    0.4930188915E+01    0.8147270013E+01    0.8874852820E+01    0.1025596257E+02    0.9799854300E+01    0.8224869115E+01    0.3953813038E+01    0.6595182143E+01    0.7222268533E+01    0.2500645725E+01    0.8671983580E+01    0.4080369617E+01    0.3272292171E+01    0.4168747401E+01    0.3170399040E+01    0.9119098046E+01    0.1082077068E+02    0.8488136824E+01    0.5054288503E-01    0.4494025020E-01    0.4273680466E-01    0.4053335912E-01    0.3493072429E-01    0.7870472657E-01    0.1169451591E+02   -0.3935223173E-02   -0.6736938090E+00    0.2136840233E-01    0.3122432148E-01    0.6484373901E-02    0.5765586696E-02    0.5482896763E-02    0.5200206830E-02    0.5439131912E-04    0.1045353325E-01    0.5849396835E-01   -0.3018010944E-04    0.4481419626E-02
    0.2705160000E+02    0.7063943098E+01    0.1942797723E+02    0.1042729960E+02    0.1900513459E+02    0.1985081987E+02    0.2130135416E+02    0.2050164184E+02    0.1939206330E+02    0.9492676023E+01    0.1543489766E+02    0.1835431262E+02    0.5877764368E+01    0.1993153920E+02    0.8676345377E+01    0.7898663977E+01    0.9756756737E+01    0.7555590177E+01    0.2047101510E+02    0.2503937476E+02    0.1772442653E+02    0.1905800920E-01    0.1831511701E-01    0.1783245584E-01    0.1734979466E-01    0.1660690248E-01    0.2129994148E-01    0.6303194770E+01   -0.8291260171E-03   -0.1695527842E+00    0.5944151946E-02    0.1102998024E-01    0.1461818163E-02    0.1404835648E-02    0.1367813792E-02    0.1330791936E-02    0.4938537915E-05    0.3179205395E-02    0.2883019501E-01   -0.4962151093E-05    0.1273809421E-02
    0.1561300000E+03    0.3791084210E+02    0.1035515906E+03    0.5380222130E+02    0.1030916498E+03    0.1040115313E+03    0.1084839491E+03    0.1042570481E+03    0.1069103021E+03    0.5302177674E+02    0.8679210166E+02    0.1028461330E+03    0.3288999565E+02    0.1075313639E+03    0.4667674803E+02    0.4599966420E+02    0.5332979012E+02    0.4304422818E+02    0.1081524258E+03    0.1275771549E+03    0.9411652226E+02    0.1128172615E-01    0.1124724957E-01    0.1118266260E-01    0.1111807563E-01    0.1108359905E-01    0.3445671512E-02    0.4245320866E+02   -0.1973817927E-03    0.9922015765E-01    0.1550756285E-02    0.5151304709E-02    0.5721727269E-03    0.5704241862E-03    0.5671485434E-03    0.5638729006E-03    0.4781047772E-06    0.1627632825E-02    0.2427578058E-01   -0.2070509029E-05    0.5621243599E-03
    0.7115100000E+02    0.1965194620E+02    0.5553448230E+02    0.2948869507E+02    0.5487254567E+02    0.5619641893E+02    0.5971315661E+02    0.5588587594E+02    0.5820040507E+02    0.2874163912E+02    0.4753935644E+02    0.5518308865E+02    0.1662400039E+02    0.5918857811E+02    0.2494511604E+02    0.2431316548E+02    0.2922963766E+02    0.2347679582E+02    0.6017675115E+02    0.7052776925E+02    0.5051263264E+02    0.1049006359E-03    0.1057150521E-03    0.1039790865E-03    0.1022431210E-03    0.1030575372E-03    0.6066827364E-05    0.2037469225E+01    0.2714998494E-05    0.2321015254E+00    0.2122464216E-04    0.2211718354E-04    0.3099373352E-05    0.3123435931E-05    0.3072145439E-05    0.3020854947E-05    0.1000188405E-09    0.1165677277E-04    0.4888348654E-03    0.2492434260E-07    0.3044917526E-05
    0.4792380000E+02    0.1316509098E+02    0.3599185845E+02    0.1909306076E+02    0.3546272469E+02    0.3652099221E+02    0.3847129257E+02    0.3675138592E+02    0.3671856029E+02    0.1822319074E+02    0.2924543513E+02    0.3523233099E+02    0.1098713107E+02    0.3743824503E+02    0.1593441029E+02    0.1520844676E+02    0.1858036576E+02    0.1451432569E+02    0.3815792978E+02    0.4651375908E+02    0.3210681451E+02    0.5841315245E-02    0.5793735590E-02    0.5684461760E-02    0.5575187931E-02    0.5527608275E-02    0.2902290793E-02    0.3427435685E+01   -0.1070234598E-03    0.1418001422E+00    0.1421115440E-02    0.2509655760E-02    0.3625543844E-03    0.3596012460E-03    0.3528189197E-03    0.3460365934E-03    0.3439078631E-06    0.9253719370E-03    0.1287551305E-01   -0.7799851539E-06    0.3430834549E-03
    0.1481260000E+02    0.3709394743E+01    0.1012913516E+02    0.5699728691E+01    0.9665008683E+01    0.1059326163E+02    0.1149680781E+02    0.1086161801E+02    0.9886081838E+01    0.4901185199E+01    0.8519641412E+01    0.9396652306E+01    0.3197204855E+01    0.1051083091E+02    0.4912715281E+01    0.4224433956E+01    0.5210914671E+01    0.4223750225E+01    0.1113557999E+02    0.1207816981E+02    0.9909338935E+01    0.1328369091E-02    0.1286631950E-02    0.1214446925E-02    0.1142261900E-02    0.1100524760E-02    0.4383215637E-03    0.3790385801E+01   -0.2303471993E-04    0.9825661484E-02    0.5431171760E-03    0.5696108269E-03    0.6877153206E-04    0.6661074173E-04    0.6287362168E-04    0.5913650163E-04    0.5770397535E-07    0.1784987706E-03    0.2589278968E-02   -0.2160212849E-06    0.5697571130E-04
    0.2392870000E+02    0.6163150723E+01    0.1682540442E+02    0.9161964339E+01    0.1634804397E+02    0.1730276487E+02    0.1848891146E+02    0.1760356830E+02    0.1680492095E+02    0.8327482491E+01    0.1409521733E+02    0.1604724053E+02    0.5241381092E+01    0.1744518768E+02    0.7791687856E+01    0.7082012307E+01    0.8644759202E+01    0.6984720482E+01    0.1808545442E+02    0.2084497477E+02    0.1572368343E+02    0.2779769378E-02    0.2719110452E-02    0.2622847680E-02    0.2526584908E-02    0.2465925982E-02    0.1223687605E-02    0.4761828278E+01   -0.5570187433E-04    0.2010940163E-01    0.9273166902E-03    0.1255373585E-02    0.1527192516E-03    0.1493866781E-03    0.1440980456E-03    0.1388094132E-03    0.1554613790E-06    0.3953013323E-03    0.5479906566E-02   -0.4411968996E-06    0.1354768397E-03
    0.1256710000E+02    0.3357758024E+01    0.9213293424E+01    0.5252548604E+01    0.8646945603E+01    0.9779641245E+01    0.1057329514E+02    0.9896838458E+01    0.8841580863E+01    0.4392276257E+01    0.7449424396E+01    0.8529748390E+01    0.2793303733E+01    0.9626250209E+01    0.4369571458E+01    0.3653914778E+01    0.4782080365E+01    0.3700687740E+01    0.1041091956E+02    0.1139618728E+02    0.8795876471E+01    0.9681480793E-03    0.9532800923E-03    0.8814315238E-03    0.8095829553E-03    0.7947149683E-03    0.3597474355E-03    0.4747758706E+00   -0.9369400464E-05    0.5937043726E-01    0.4407157619E-03    0.3468662218E-03    0.6002260760E-04    0.5910083193E-04    0.5464641165E-04    0.5019199138E-04    0.3542263665E-07    0.1464043851E-03    0.2239830466E-02   -0.7186412454E-07    0.4927021571E-04
    0.2376050000E+02    0.5734306686E+01    0.1625915367E+02    0.8664815858E+01    0.1592100300E+02    0.1659730435E+02    0.1810205288E+02    0.1753202020E+02    0.1613516255E+02    0.7723334654E+01    0.1309180524E+02    0.1498628714E+02    0.4810116973E+01    0.1654801059E+02    0.7268320324E+01    0.6478576250E+01    0.7920950487E+01    0.6266586580E+01    0.1696085863E+02    0.2072327271E+02    0.1518457184E+02    0.4344979743E-01    0.4071062418E-01    0.3971967780E-01    0.3872873142E-01    0.3598955817E-01    0.6226138216E-01    0.2039093727E+02   -0.2523190396E-02   -0.5282395034E+00    0.1404302676E-01    0.2984095701E-01    0.3758679723E-02    0.3521724074E-02    0.3436001003E-02    0.3350277932E-02    0.2413575491E-04    0.7510527217E-02    0.5286870671E-01   -0.1568675212E-04    0.3113322284E-02
    0.8624200000E+01    0.2295910055E+01    0.6309058504E+01    0.3693852244E+01    0.5785172928E+01    0.6832944079E+01    0.7435092792E+01    0.6907548682E+01    0.5871161597E+01    0.2916870583E+01    0.5354635445E+01    0.5710568325E+01    0.1971583683E+01    0.6601149742E+01    0.3172048835E+01    0.2504825673E+01    0.3279538329E+01    0.2660253572E+01    0.7331137886E+01    0.7269856313E+01    0.6384791775E+01    0.1502045308E-03    0.1481044228E-03    0.1333571251E-03    0.1186098274E-03    0.1165097194E-03    0.3361406895E-04    0.8806876646E+00   -0.6588480912E-06    0.7985248305E-02    0.7699377208E-04    0.5054221706E-04    0.5953104467E-05    0.5869870211E-05    0.5285385820E-05    0.4700901430E-05    0.1593116332E-08    0.1759421916E-04    0.3518666939E-03   -0.4936674647E-08    0.4617667174E-05
